test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
8380424263,"2019-07-01 00:00:02","2150622448","112.66.xxx.xxx",129186,23135,10,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.90 Safari/537.36","China Telecom HAINAN","1","2","China","CN","Hainan","HI","Haikou",20.045,110.341,284.59,"Haikou, Hainan, China","Haikou","locality","China","CN","Hainan","","",""
8380424264,"2019-07-01 00:00:02","2143438247","124.158.xxx.xxx",4867,5179,104,"Bali","Indonesia","ID",-8.3405,115.0920,"PT. Cakra Lintas Nusantara","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PT INDONESIA COMNETS PLUS","1","2","Indonesia","ID","Bali","BA","Badung",-8.500,115.183,12.6784,"Melinggih, Payangan, Gianyar, Bali, Indonesia","Melinggih","administrative_area_level_4","Indonesia","ID","Bali","Gianyar","Payangan, Melinggih","80572"
8380424265,"2019-07-01 00:00:02","1413843663","88.4.xxx.xxx",86995,8861,15,"Madrid","Spain","ES",40.4000,-3.6833,"MasMovil","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:67.0) Gecko/20100101 Firefox/67.0","Telefonica de Espana","1","2","Spain","ES","Castile and León","CL","Valladolid",41.655,-4.723,102.397,"Valladolid, Valladolid, Spain","Valladolid","locality","Spain","ES","Castile and León","Valladolid","Valladolid","47003"
8380424266,"2019-07-01 00:00:02","212328796","176.32.xxx.xxx",19269,4735,78,"Rome","Italy","IT",41.9000,12.5000,"Linkem SPA","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Linkem spa","1","4","Italy","IT","Unknown","??",\N,43.147,12.109,88.5807,"Italy","Italy","country","Italy","IT","","","",""
8380424267,"2019-07-01 00:00:02","345368284","121.121.xxx.xxx",59815,51110,8,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Macro Lynx Sdn Bhd","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.80 Safari/537.36","Maxis Communications","1","4","Malaysia","MY","Selangor","10","Sungai Buloh",3.200,101.583,8.48974,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","52200"
8380424268,"2019-07-01 00:00:02","1828777306","49.151.xxx.xxx",27796,47630,7,"Cagayan de Oro City","Philippines","PH",8.4833,124.6500,"PLDT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Philippine Long Distance Telephone","1","2","Philippines","PH","Northern Mindanao","10","Malaybalay",8.150,125.083,37.5631,"Malaybalay City, Bukidnon, Philippines","Malaybalay City","locality","Philippines","PH","Northern Mindanao","Bukidnon","",""
8380424269,"2019-07-01 00:00:02","1890865494","46.241.xxx.xxx",85408,93166,1,"Barnaul","Russian Federation","RU",53.3579,83.7594,"JSC Zap-Sib TransTeleCom","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 YaBrowser/19.6.1.153 Yowser/2.5 Safari/537.36","JSC Zap-Sib TransTeleCom, Novosibirsk","1","2","Russia","RU","Altai Krai","ALT","Barnaul",53.360,83.760,0.147503,"Barnaul, Altai Krai, Russia","Barnaul","locality","Russia","RU","Altai Krai","gorod Barnaul","","656015"
8380424270,"2019-07-01 00:00:02","497968136","99.181.xxx.xxx",11926,1351,23,"Dallas, TX","United States","US",32.7766,-96.7969,"Windstream","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Safari/605.1.15","AT&T U-verse","1","2","United States","US","Texas","TX","North Richland Hills",32.865,-97.217,25.2226,"North Richland Hills, TX, USA","North Richland Hills","locality","United States","US","Texas","Tarrant County","","76182"
8380424271,"2019-07-01 00:00:02","1966438347","103.105.xxx.xxx",83866,88620,8,"Hyderabad","India","IN",17.3700,78.4800,"Pioneer Elabs Limited.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Rohan Media Private","1","2","India","IN","Telangana","TG","Nareguda",17.399,78.016,30.6691,"Chi.Konapur, Telangana, India","Chi.Konapur","locality","India","IN","Telangana","Medak","","502295"
8380424273,"2019-07-01 00:00:02","2149757032","123.180.xxx.xxx",94261,35644,22,"Wuhan","China","CN",30.5833,114.2833,"China Telecom Wuhan Branch-2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.2.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom hebei","1","2","China","CN","Hebei","HE","Xingtai",37.063,114.494,448.373,"Xingtai, Hebei, China","Xingtai","locality","China","CN","Hebei","","",""
8380424274,"2019-07-01 00:00:02","1844321157","41.44.xxx.xxx",17157,816,18,"Cairo","EG","EG",30.0566,31.2262,"we","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","TE Data","1","2","Egypt","EG","Suez Governorate","SUZ","Suez",29.966,32.550,79.5336,"Suez, Suez, Suez Governorate, Egypt","Suez","locality","Egypt","EG","Suez Governorate","","",""
8380424275,"2019-07-01 00:00:02","905760457","94.159.xxx.xxx",975,21800,2,"Moscow","Russia","RU",55.7517,37.6178,"MosLine Group LLC","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","NetCom-R LLC","1","0","Russia","RU","Moscow","MOW","Moscow",55.752,37.615,0.0923921,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","115035"
8380424276,"2019-07-01 00:00:02","494273870","192.31.xxx.xxx",14844,3335,208,"Sydney","Australia","AU",-33.8600,151.2111,"Digital Pacific","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Vocus Connect International Backbone","1","3","Australia","AU","New South Wales","NSW","Sydney",-33.861,151.205,0.337958,"Sydney Outskirts NSW, Australia","Sydney Outskirts","locality","Australia","AU","New South Wales","Sydney","",""
8380424277,"2019-07-01 00:00:03","237414806","31.180.xxx.xxx",91125,93867,2,"Volgograd","Russia","RU",48.7000,44.5167,"Rostelecom","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Rostelecom","1","2","Russia","RU","Volgograd Oblast","VGG","Yagodnoye",49.759,44.754,74.0744,"Olkhovsky District, Volgograd Oblast, Russia","Olkhovsky District","administrative_area_level_2","Russia","RU","Volgograd Oblast","Olkhovsky District","","404018"
8380424278,"2019-07-01 00:00:03","1726488853","27.147.xxx.xxx",5162,6177,109,"Dhaka","Bangladesh","BD",23.7000,90.3667,"PING","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Link3 Technologies Limited","1","2","Bangladesh","BD","Barisal Division","A","Jalabari",22.706,90.102,70.7302,"Gilatala, Bangladesh","Gilatala","administrative_area_level_5","Bangladesh","BD","Khulna Division","Pirojpur","Gilatala",""
8380424279,"2019-07-01 00:00:03","2132067943","5.65.xxx.xxx",63004,18711,12,"Bristol","Great Britain","GB",51.4500,-2.5833,"Hub Network Services Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Be Un Limited","1","2","United Kingdom","GB","Bath and North East Somerset","BAS","Marksbury",51.358,-2.480,7.74897,"Bath BA2, UK","Corston","administrative_area_level_4","United Kingdom","GB","England","Bath and North East Somerset","Corston","BA2"
8380424280,"2019-07-01 00:00:03","305001532","49.205.xxx.xxx",70523,68597,5,"Ghaziabad","India","IN",28.4615,77.0178,"Powernet Communications Pvt. Ltd.","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","ACT Fibernet","1","2","India","IN","Rajasthan","RJ","Bansur",27.683,76.350,67.5176,"Alwar, Rajasthan 301001, India","Alwar","administrative_area_level_2","India","IN","Rajasthan","Alwar","","301024"
8380424281,"2019-07-01 00:00:03","141915942","122.177.xxx.xxx",9410,8192,6,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","Airtel Broadband","1","2","India","IN","Uttar Pradesh","UP","Chhajarsi",28.630,77.391,9.92294,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201301"
8380424282,"2019-07-01 00:00:03","542009741","103.231.xxx.xxx",1404,39832,6,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","Mozilla/5.0 (Windows NT 6.1; rv:62.0) Gecko/20100101 Firefox/62.0","limras eronet broadband service private limited","1","2","India","IN","Tamil Nadu","TN","Ikkadu",13.157,79.919,24.2239,"Nayapakkam R.F., Tamil Nadu, India","Nayapakkam R.F.","locality","India","IN","Tamil Nadu","Tiruvallur","","602023"
8380424283,"2019-07-01 00:00:03","237580405","219.91.xxx.xxx",48925,47011,5,"Chennai","India","IN",13.0827,80.2707,"YOU Broadband India Pvt Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","YOU Telecom India Pvt","1","2","India","IN","Tamil Nadu","TN","Nandanam",13.026,80.240,4.36006,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600035"
8380424284,"2019-07-01 00:00:03","1376942891","5.44.xxx.xxx",94845,94148,3,"Novosibirsk","Russian Federation","RU",55.0000,82.0000,"Megafon","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0","Sibirskie Seti Ltd.","1","2","Russia","RU","Novosibirsk Oblast","NVS","Novosibirsk",55.041,82.934,37.1615,"Novosibirsk, Novosibirsk Oblast, Russia","Novosibirsk","locality","Russia","RU","Novosibirsk Oblast","gorod Novosibirsk","","630112"
8380424286,"2019-07-01 00:00:03","97534628","122.173.xxx.xxx",45278,15662,14,"Mohali","India","IN",30.7800,76.6900,"Quadrant televentures Ltd.","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Airtel Broadband","1","2","India","IN","Punjab","PB","Bhagrana",30.600,76.575,14.1615,"Fatehgarh Sahib, Punjab, India","Fatehgarh Sahib","administrative_area_level_3","India","IN","Punjab","Fatehgarh Sahib","Fatehgarh Sahib","140602"
8380424287,"2019-07-01 00:00:03","957224974","146.196.xxx.xxx",32422,27507,2,"New Delhi","India","IN",28.6100,77.2300,"Extreme IX","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Jain Net Services","1","2","India","IN","Delhi","DL","Delhi",28.666,77.216,4.00426,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110006"
8380424288,"2019-07-01 00:00:03","243140145","109.182.xxx.xxx",98592,197,5,"Zagreb","Croatia","HR",45.8167,15.9833,"Optima Telekom d.d.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Telekom Slovenije, d.d.","1","2","Slovenia","SI","Brežice","009","Brežice",45.903,15.591,19.8196,"8250 Bukošek, Slovenia","Bukošek","locality","Slovenia","SI","Brežice","Municipality of Brežice","","8250"
8380424289,"2019-07-01 00:00:03","479930757","84.1.xxx.xxx",94516,20382,7,"Budapest","Hungary","HU",47.5000,19.0500,"SzerverPlex.HU Kft","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.189 Safari/537.36 Vivaldi/1.95.1077.55","Magyar Telekom","1","2","Hungary","HU","Fejér","FE","Nagyvenyim",46.966,18.850,38.0656,"Mezőfalva, Hungary","Mezőfalva","locality","Hungary","HU","Fejér","Dunaújvárosi","","2422"
8380424291,"2019-07-01 00:00:03","378986551","114.142.xxx.xxx",14711,19246,5,"Mira-Bhayandar","India","IN",19.2952,72.8544,"Swiftnet Broadband Pvt. Ltd.","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","IKF TECHNOLOGIES LTD","1","2","India","IN","Maharashtra","MH","Thane",19.200,72.966,9.85603,"Thane, Maharashtra 400601, India","Thane","locality","India","IN","Maharashtra","Thane","","400601"
8380424292,"2019-07-01 00:00:03","1074426743","45.251.xxx.xxx",90558,78056,12,"Noida","India","IN",28.5700,77.3200,"FusionNet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","FusionNet","1","2","India","IN","Haryana","HR","Dhauj",28.350,77.200,16.8767,"Gothda Mohbtabad, Haryana, India","Gothda Mohbtabad","locality","India","IN","Haryana","Faridabad","","121004"
8380424293,"2019-07-01 00:00:03","5320847","58.71.xxx.xxx",4763,1290,23,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Celcom Axiata","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Maxis Communications","1","4","Malaysia","MY","Unknown","??","Pudu",3.133,101.716,1.98875,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","55200"
8380424294,"2019-07-01 00:00:03","2150607679","124.158.xxx.xxx",250387,293524,2,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT. Orion Cyber Internet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","PT Jala Lintas Media","1","2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.460709,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
8380424295,"2019-07-01 00:00:03","1442788147","184.22.xxx.xxx",933074,935433,6,"Bangkok","Thailand","TH",13.7500,100.4833,"AWN","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134","AIS Fibre","1","2","Thailand","TH","Bangkok","10","Sathorn",13.759,100.488,0.751235,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700"
8380424296,"2019-07-01 00:00:03","2150612552","1.119.xxx.xxx",11567,9106,29,"Changchun","China","CN",43.8800,125.3228,"China Unicom","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","BeiJing Wish Network Technology CO.,LTD.","1","2","China","CN","Beijing","BJ","Beijing",39.928,116.388,534.577,"Beijing, Beijing, China","Beijing","locality","China","CN","Beijing","","",""
8380424297,"2019-07-01 00:00:03","193877979","89.164.xxx.xxx",57760,46445,16,"Mostar","Bosnia and Herzegovina","BA",43.3437,17.8077,"HT Eronet","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","ISKON INTERNET d.d. za informatiku i telekomunikac","1","2","Croatia","HR","Split-Dalmatia County","17","Split",43.513,16.455,68.9228,"21000, Split, Croatia","Split","locality","Croatia","HR","Split-Dalmatia County","Općina Split","","21000"
8380424298,"2019-07-01 00:00:03","2133296030","175.176.xxx.xxx",1421,1819,86,"Sorsogon","Philippines","PH",12.7600,123.9304,"DCTV Cable Network & Broadband Services","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.86 Safari/537.36","Smart Broadband","1","4","Philippines","PH","Eastern Visayas","08","Manajao",12.503,124.954,71.3617,"Pambujan, 6413 Northern Samar, Philippines","Pambujan","locality","Philippines","PH","Eastern Visayas","Northern Samar","",""
8380424299,"2019-07-01 00:00:03","276641242","122.163.xxx.xxx",19219,8245,10,"Kolkata","India","IN",22.5667,88.3667,"Bittel Telecom Pvt Ltd","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Airtel Broadband","1","2","India","IN","West Bengal","WB","Kolkata",22.569,88.369,0.278137,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700046"
8380424300,"2019-07-01 00:00:03","1285375104","131.228.xxx.xxx",226417,331968,5,"Mumbai","India","IN",18.9647,72.8258,"Railtel Corporation of india Ltd","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","HERE Global BV","0","0","India","IN","Maharashtra","MH","Mumbai",18.975,72.825,0.712432,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400008"
8380424301,"2019-07-01 00:00:03","63924679","87.153.xxx.xxx",81611,36236,6,"Dusseldorf","Germany","DE",51.2256,6.7828,"myLoc managed IT AG","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","Deutsche Telekom AG","1","2","Germany","DE","North Rhine-Westphalia","NW","Haan",51.200,7.000,9.57648,"Solingen, Germany","Solingen","locality","Germany","DE","North Rhine-Westphalia","Düsseldorf","","42719"
8380424302,"2019-07-01 00:00:03","125853366","212.58.xxx.xxx",18614,17316,2,"Tbilisi","Georgia","GE",41.7167,44.7833,"Magticom Ltd.","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Magticom Ltd.","1","2","Georgia","GE","Unknown","??","Varketili",41.709,44.901,6.10188,"Kvemo Kartli, Georgia","Kvemo Kartli","administrative_area_level_1","Georgia","GE","Kvemo Kartli","","",""
8380424303,"2019-07-01 00:00:03","1786089871","201.140.xxx.xxx",18893,12074,18,"Monterrey","Mexico","MX",25.6667,-100.3000,"AXTEL","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36 OPR/60.0.3255.170","AXTEL","1","2","Mexico","MX","Nuevo Leon","NLE","Nuevo Laredo",25.750,-100.297,5.78421,"San Nicolás de los Garza, Nuevo Leon, Mexico","San Nicolás de los Garza","locality","Mexico","MX","Nuevo Leon","San Nicolás de los Garza","","66460"
8380424304,"2019-07-01 00:00:03","1906540590","185.174.xxx.xxx",7126,1957,15,"Konya","Turkey","TR",37.8746,32.4932,"Farknet","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Eylul Teknonet Bilisim Telekomunikasyon Iletisim H","1","2","Turkey","TR","Konya","42","Hasan",37.816,32.483,4.04126,"Ali Ulvi Kurucu, 42140 Meram/Konya, Turkey","Ali Ulvi Kurucu Mahallesi","administrative_area_level_4","Turkey","TR","Konya","Meram","Ali Ulvi Kurucu Mahallesi","42140"
8380424305,"2019-07-01 00:00:03","335042030","101.174.xxx.xxx",82,430,160,"Sydney","Australia","AU",-33.8600,151.2111,"Foxtel Broadband","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Telstra Internet","1","2","Australia","AU","New South Wales","NSW","Kogarah",-33.983,151.116,10.1044,"Kogarah NSW 2217, Australia","Kogarah","locality","Australia","AU","New South Wales","","","2217"
8380424306,"2019-07-01 00:00:04","284693029","46.191.xxx.xxx",10061,94481,71,"Ufa","Russian Federation","RU",54.7500,55.9667,"DOM.RU","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 YaBrowser/19.6.1.153 Yowser/2.5 Safari/537.36","OJSC Ufanet","1","2","Russia","RU","Republic of Bashkortostan","BA","Sterlitamak",53.633,55.946,77.2608,"Sterlitamak, Republic of Bashkortostan, Russia","Sterlitamak","locality","Russia","RU","Republic of Bashkortostan","Sterlitamaksky District","","453103"
8380424308,"2019-07-01 00:00:04","241322694","46.211.xxx.xxx",8511,16024,42,"Одесса","Ukraine","UA",46.4667,30.7333,"ISP Black Sea","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Kyivstar PJSC","1","4","Ukraine","UA","Odessa Oblast","51","Odesa",46.466,30.733,0,"Odessa, Odessa Oblast, Ukraine","Odessa","locality","Ukraine","UA","Odessa Oblast","Odes'ka city council","","65000"
8380424309,"2019-07-01 00:00:04","2150622466","83.170.xxx.xxx",962,19600,105,"London","Great Britain","GB",51.5171,-0.1062,"fdcservers.net","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36","Intelsat Global Service Corporation","1","2","United Kingdom","GB","Unknown","??",\N,51.496,-0.122,1.59281,"United Kingdom","United Kingdom","country","United Kingdom","GB","","","",""
