test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start
3319396502,166009826,"2019-07-01 00:04:22","113.210.xxx.xxx",8101,1396,30,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Penang","07","George Town",5.414,100.331,183.296,12,12,"Maxis Communications","1","Maxis","MY","502","12","iPhone SE","12.2",1,"George Town, Pulau Pinang, Malaysia","George Town","locality","Malaysia","MY","Penang","Timur Laut Pulau Pinang","Bandaraya Georgetown","10100","","5.41450","100.33167",1
3319396510,170570005,"2019-07-01 00:04:22","174.225.xxx.xxx",33181,5467,30,"Wall, NJ","United States","US",40.1607,-74.0680,"Verizon","United States","US","New Jersey","NJ","Neptune City",40.204,-74.044,3.31175,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone X","12.3.1",1,"Neptune City, NJ, USA","Neptune City","locality","United States","US","New Jersey","Monmouth County","","07753","2600:1001:b125:e2fx:xxxx:xxxx:xxxx:xxxx","40.20495","-74.04406",1
3319396512,170362607,"2019-07-01 00:04:22","172.58.xxx.xxx",92478,55294,26,"Los Angeles, CA","United States","US",34.0500,-118.2500,"AT&T","United States","US","California","CA","Gardena",33.885,-118.307,11.8412,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone XS Max","12.3.1",1,"Gardena, CA, USA","Gardena","locality","United States","US","California","Los Angeles County","","90247","","33.88548","-118.30705",1
3319396533,155151326,"2019-07-01 00:04:24","188.170.xxx.xxx",9631,7588,24,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Russia","RU","Rostov Oblast","ROS","Taganrog",47.212,38.914,150.772,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone XS Max","12.3.1",1,"Taganrog, Rostov Oblast, Russia","Taganrog","locality","Russia","RU","Rostov Oblast","gorod Taganrog","","347935","","47.21272","38.91457",1
3319396535,158016845,"2019-07-01 00:04:24","188.170.xxx.xxx",9610,6865,23,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Russia","RU","Rostov Oblast","ROS","Taganrog",47.213,38.913,150.822,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone XS Max","12.3.1",1,"Taganrog, Rostov Oblast, Russia","Taganrog","locality","Russia","RU","Rostov Oblast","gorod Taganrog","","347935","","47.21344","38.91398",1
3319396536,170529916,"2019-07-01 00:04:24","31.219.xxx.xxx",282,36631,249,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE","United Arab Emirates","AE","Dubai","DU","Dubai",25.129,55.400,10.4431,12,12,"Emirates Telecommunications Corporation","1","etisalat","AE","424","2","iPhone 8","12.3.1",1,"Dubai - Dubai - United Arab Emirates","Dubai","locality","United Arab Emirates","AE","Dubai","","","","","25.12972","55.40084",1
3319396537,139488760,"2019-07-01 00:04:24","107.77.xxx.xxx",89150,21596,26,"Plano, TX","United States","US",33.0200,-96.6900,"AT&T Wireless","United States","US","Texas","TX","Keene",32.401,-97.279,54.8217,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone X","12.1.4",1,"Johnson County, TX, USA","Johnson County","administrative_area_level_2","United States","US","Texas","Johnson County","","76009","","","",0
3319396539,153213240,"2019-07-01 00:04:24","106.217.xxx.xxx",12600,4716,36,"Goa","India","IN",15.2993,74.1240,"FAAST Networks","India","IN","Karnataka","KA","Shiggaon",15.031,75.255,77.7993,12,12,"BHARTI Airtel","1","AirTel","IN","404","45","iPhone X","12.4",1,"Haveri, Karnataka, India","Haveri","administrative_area_level_2","India","IN","Karnataka","Haveri","","581205","","15.03126","75.25576",1
3319396545,163490726,"2019-07-01 00:04:25","77.241.xxx.xxx",98561,47328,34,"Kolding","Denmark","DK",55.4960,9.4731,"Stofa A/S","Denmark","DK","Region Syddanmark","83","Christiansfeld",55.355,9.486,9.70672,12,12,"Hi3G Access AB","1","3 DK","DK","238","6","iPhone 6","12.3.1",1,"6070 Christiansfeld, Denmark","Christiansfeld","locality","Denmark","DK","Region Syddanmark","Kolding Municipality","","6070","","55.35587","9.48635",1
3319396553,168616347,"2019-07-01 00:04:25","42.72.xxx.xxx",9304,16481,37,"Taoyuan","Taiwan","TW",25.0764,121.2239,"Chunghwa Mobile","Taiwan","TW","Hsinchu County","HSZ","Zhubei",24.817,121.028,21.7351,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 7","12.2",1,"Zhubei, Zhubei City, Hsinchu County, Taiwan 302","Zhubei","locality","Taiwan","TW","Hsinchu County","Zhubei City","","302","","24.81706","121.02821",1
3319396559,109626384,"2019-07-01 00:04:26","51.253.xxx.xxx",3547,2631,31,"Qassim","Saudi Arabia","SA",25.8275,42.8638,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Hail Province","06","Ha'il",27.829,41.642,157.701,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 6S Plus","12.1.2",1,"Al Qaid Saudi Arabia","Al Qaid","locality","Saudi Arabia","SA","Hail Province","","","55478","","","",0
3319396560,169721628,"2019-07-01 00:04:26","107.77.xxx.xxx",49758,9955,58,"Arlington, VA","United States","US",38.8799,-77.1067,"AT&T Wireless","United States","US","North Carolina","NC","Winston-Salem",36.058,-80.188,258.285,12,12,"AT&T Wireless","1","AT&T","US","310","410","iPhone 8 Plus","12.3.2",1,"Winston-Salem, NC, USA","Winston-Salem","locality","United States","US","North Carolina","Forsyth County","Winston","27107","","36.05811","-80.18892",1
3319396573,170651034,"2019-07-01 00:04:27","114.87.xxx.xxx",42558,19391,17,"ShangHai","China","CN",31.2000,121.5000,"China Unicom 5G","China","CN","Shanghai","SH","Shanghai",31.044,121.401,12.2198,12,12,"China Telecom SHANGHAI","1","中国电信","CN","460","11","iPhone X","12.3.1",2,"Shanghai, Shanghai, China","Shanghai","locality","China","CN","Shanghai","","","","","31.04490","121.40120",2
3319396585,167988007,"2019-07-01 00:04:27","49.35.xxx.xxx",4777,4383,92,"Pune","India","IN",18.5203,73.8567,"Shah Infinite Solutions Pvt Ltd","India","IN","Maharashtra","MH","Hinjewadi",18.593,73.732,9.57356,12,12,"Jio","1","Carrier","IN","405","864","iPhone5S","12.2",1,"Pimpri-Chinchwad, Maharashtra, India","Pimpri-Chinchwad","locality","India","IN","Maharashtra","Pune","","411057","","18.59367","73.73290",1
3319396589,166628529,"2019-07-01 00:04:28","182.232.xxx.xxx",1060,942,28,"Bangkok","Thailand","TH",13.7500,100.4833,"AWN","Thailand","TH","Phra Nakhon Si Ayutthaya","14","Ayutthaya",14.352,100.568,42.0763,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6","12.2",1,"Phra Nakhon Si Ayutthaya, Phra Nakhon Si Ayutthaya District, Phra Nakhon Si Ayutthaya, Thailand","Phra Nakhon Si Ayutthaya","locality","Thailand","TH","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya District","","13000","","14.35260","100.56846",1
3319396597,134415165,"2019-07-01 00:04:28","190.143.xxx.xxx",25310,11956,59,"Guatemala City","Guatemala","GT",14.6133,-90.5353,"UFM","Guatemala","GT","Guatemala","GU","Guatemala City",14.621,-90.526,0.779226,12,12,"TELEFONICA MOVILES GUATEMALA S.A.","1","movistar","GT","704","3","iPhone X","12.3.1",2,"Guatemala City, Guatemala","Guatemala City","locality","Guatemala","GT","Guatemala","","","","","14.62110","-90.52690",2
3319396605,162078655,"2019-07-01 00:04:29","49.104.xxx.xxx",42981,22437,57,"Sagamihara","Japan","JP",35.5715,139.3732,"Allied Telesis Capital Corporation","Japan","JP","Osaka Prefecture","27","Osaka",34.733,135.497,226.724,12,12,"NTT DOCOMO","0","ドコモ","JP","440","10","iPhone X","12.3.1",1,"Osaka, Osaka Prefecture, Japan","Osaka","locality","Japan","JP","Osaka Prefecture","","","532-0011","","34.73358","135.49717",1
3319396613,146800214,"2019-07-01 00:04:29","213.87.xxx.xxx",5969,122,35,"Podolsk","Russian Federation","RU",55.4167,37.5333,"Quartz Telecom","Russia","RU","Kaluga Oblast","KLU","Vorsino",55.211,36.697,35.8533,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone 7","12.3.1",1,"Staromikhaylovskoye, Kaluzhskaya oblast', Russia, 249004","Staromikhaylovskoye","locality","Russia","RU","Kaluga Oblast","Borovsky District","","249004","","55.21107","36.69720",1
3319396615,148264412,"2019-07-01 00:04:30","172.56.xxx.xxx",15864,4044,70,"Nashville, TN","United States","US",36.1667,-86.7833,"Comcast","United States","US","Alabama","AL","Florence",34.812,-87.631,105.119,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone SE","12.1.2",1,"Florence, AL, USA","Florence","locality","United States","US","Alabama","Lauderdale County","","35630","","34.81291","-87.63140",1
3319396617,159058732,"2019-07-01 00:04:30","174.252.xxx.xxx",119932,43906,69,"Detroit, MI","United States","US",42.3314,-83.0458,"Wayne State University","United States","US","Michigan","MI","Harper Woods",42.442,-82.936,9.49404,12,12,"VERIZON WIRELESS","1","XFINITY Mobile","US","311","480","iPhone 8 Plus","12.3.2",1,"Harper Woods, MI, USA","Harper Woods","locality","United States","US","Michigan","Wayne County","","48225","","42.44234","-82.93638",1
3319396627,165710983,"2019-07-01 00:04:31","5.90.xxx.xxx",73301,1847,31,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Italy","IT","Lombardy","25","Chiavenna",46.320,9.400,60.1165,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 8","12.3.1",1,"Chiavenna SO, Italy","Chiavenna","locality","Italy","IT","Lombardy","Province of Sondrio","Chiavenna","23022","","46.32141","9.39951",1
3319396645,170347157,"2019-07-01 00:04:32","42.106.xxx.xxx",5561,120,93,"Surat","India","IN",21.1700,72.8300,"YOU Broadband India Pvt. Ltd, Surat","India","IN","Gujarat","GJ","Ahmedabad",23.035,72.619,129.762,12,12,"Vodafone India","1","Vodafone India","IN","404","5","iPhone 7 Plus","12.3.1",2,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018","","20.96700","72.89760",2
3319396646,166906629,"2019-07-01 00:04:32","120.18.xxx.xxx",148036,22007,21,"Sydney","Australia","AU",-33.8600,151.2111,"Internode","Australia","AU","New South Wales","NSW","Carlingford",-33.776,151.052,10.7744,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone XS Max","12.3.1",1,"Carlingford NSW, Australia","Carlingford","locality","Australia","AU","New South Wales","","","2118","","-33.77683","151.05258",1
3319396649,150688871,"2019-07-01 00:04:32","62.74.xxx.xxx",21798,13468,35,"Athens","Greece","GR",37.9778,23.7278,"GRNET","Greece","GR","Attica","I","Athens",37.984,23.735,0.602687,12,12,"Vodafone-panafon Hellenic Telecommunications Compa","1","vf GR","GR","202","5","iPhone X","12.4",2,"Athens, Greece","Athens","locality","Greece","GR","Attica","Attica","Kentrikos Tomeas Athinon, Athens, Athina","106 81","","37.98420","23.73530",2
3319396656,143519301,"2019-07-01 00:04:32","183.171.xxx.xxx",57133,15163,22,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"InNET","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.133,101.667,1.42331,12,12,"Celcom Axiata Berhad","1","Celcom","MY","502","19","iPhone 6S","12.3.1",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","59100","","3.13360","101.66750",2
3319396664,169003550,"2019-07-01 00:04:33","151.255.xxx.xxx",33157,11396,30,"Abha","Saudi Arabia","SA",18.2465,42.5117,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,311.48,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XR","13.0",2,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231","","21.51680","39.21920",2
3319396670,100114722,"2019-07-01 00:04:33","39.8.xxx.xxx",93858,39311,24,"New Taipei","Taiwan","TW",25.0111,121.4458,"KGEX ISP","Taiwan","TW","Taoyuan City","TAO","Zhongli District",24.969,121.194,15.997,1,0,"FarEasTone","1","Unknown","","0","0","iPhone 7 Plus","12.0",1,"Taoyuan, Taoyuan District, Taoyuan City, Taiwan","Taoyuan","locality","Taiwan","TW","Taoyuan City","Taoyuan District","南門里","320","","24.96983","121.19480",1
3319396674,166688350,"2019-07-01 00:04:34","46.132.xxx.xxx",14490,744,35,"Bennäs","Finland","FI",63.5975,22.7889,"Storbackas","Finland","FI","Southern Ostrobothnia","03","Nurmo",62.817,22.893,54.0555,12,12,"Telia Finland Oyj","1","Telia FI","FI","244","91","iPhone XS Max","12.4",1,"Seinäjoki, Finland","Seinäjoki","administrative_area_level_3","Finland","FI","Seinäjoki","","","60550","","62.81746","22.89394",1
3319396677,165901546,"2019-07-01 00:04:35","128.124.xxx.xxx",10526,22373,23,"Kharkiv","Ukraine","UA",50.0000,36.2500,"VF Ukraine Kharkiv","Ukraine","UA","Kharkiv Oblast","63","Kharkiv",49.987,36.235,1.08501,12,12,"PrJSC VF UKRAINE","1","Vodafone UA","UA","255","1","iPhone 6","12.3.1",1,"Kharkiv, Kharkiv Oblast, Ukraine","Kharkiv","locality","Ukraine","UA","Kharkiv Oblast","Kharkivs'ka city council","","61000","","","",0
3319396685,162643408,"2019-07-01 00:04:35","124.160.xxx.xxx",116478,41233,30,"Lianyungang","China","CN",34.6000,119.1667,"China Telecom JiangSu Branch","China","CN","Zhejiang","ZJ","Hangzhou",30.407,120.302,297.487,12,12,"China Unicom Zhejiang","1","中国联通","CN","460","1","iPhone 6","11.3.1",1,"Hangzhou, Zhejiang, China","Hangzhou","locality","China","CN","Zhejiang","","","314422","","","",0
3319396699,114132455,"2019-07-01 00:04:36","80.2.xxx.xxx",40018,23083,31,"Manchester","Great Britain","GB",53.4800,-2.2400,"TNP Ltd.","United Kingdom","GB","Cheshire East","CHE","Congleton",53.179,-2.209,20.7981,12,12,"Virgin Media","1","Virgin","GB","234","38","iPhone 6","12.3.1",1,"Congleton, Congleton, Cheshire East CW12, UK","Congleton","locality","United Kingdom","GB","England","Cheshire East","Congleton","CW12","","","",0
3319396712,170410216,"2019-07-01 00:04:37","90.143.xxx.xxx",6397,12616,22,"Almaty","Kazakhstan","KZ",43.2500,76.9167,"Kazakhtelecom","Kazakhstan","KZ","Almaty","ALA","Almaty",43.224,76.962,2.89677,12,12,"Tele2 Kazakhstan","1","Carrier","KZ","401","77","iPhone 8","12.3.1",1,"Almaty, Kazakhstan","Almaty","locality","Kazakhstan","KZ","Almaty Region","Karasay District","","050000","","43.22448","76.96228",1
3319396718,159300915,"2019-07-01 00:04:37","47.8.xxx.xxx",8638,8410,35,"Lucknow","India","IN",26.8500,80.9200,"Jio","India","IN","Uttar Pradesh","UP","Kanpur",26.458,80.358,44.0064,12,12,"Jio","1","Jio","IN","405","871","iPhone 7","12.2",1,"Kanpur, Uttar Pradesh 208001, India","Kanpur","locality","India","IN","Uttar Pradesh","Kanpur Nagar","","208001","","26.45869","80.35872",1
3319396719,128936490,"2019-07-01 00:04:38","39.10.xxx.xxx",37339,15472,35,"Taichung","Taiwan","TW",24.1500,120.6667,"TBC","Taiwan","TW","Taichung City","TXG","Hengzhenzhuang",24.370,120.594,15.9029,12,12,"FarEasTone","1","遠傳電信","TW","466","1","iPhone X","13.0",1,"439, Taiwan, 台中市大安區西安里","西安里","administrative_area_level_4","Taiwan","TW","Taichung City","Da'an District","西安里","439","","24.37021","120.59423",1
3319396724,136245460,"2019-07-01 00:04:38","14.28.xxx.xxx",1350,733,38,"Nanning","China","CN",22.8167,108.3167,"GX ChinaMobile","China","CN","Guangdong","GD","Shenzhen",22.533,114.133,371.731,12,12,"China Telecom Guangdong","1","中国电信","CN","460","11","iPhone SE","12.3.1",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","518040","","","",0
3319396730,170616153,"2019-07-01 00:04:38","14.30.xxx.xxx",39694,13031,45,"Kwai Chung","Hong Kong","HK",22.3668,114.1302,"CSL","China","CN","Guangdong","GD","Shenzhen",22.635,113.949,21.8412,12,12,"China Telecom Guangdong","1","中国电信","CN","460","11","iPhone XR","12.3.1",1,"Shenzhen, Guangdong, China","Shenzhen","locality","China","CN","Guangdong","","","","","22.63502","113.94985",1
3319396744,148701205,"2019-07-01 00:04:39","27.59.xxx.xxx",5192,2288,25,"Hyderabad","India","IN",17.3700,78.4800,"Pioneer Elabs Limited.","India","IN","Telangana","TG","Hyderabad",17.447,78.356,9.7794,12,12,"BHARTI Airtel","1","AirTel","IN","404","45","iPhone 6S","12.4",1,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500032","","17.44750","78.35608",1
3319396746,170456386,"2019-07-01 00:04:40","103.199.xxx.xxx",15319,3364,36,"Ho Chi Minh City","Viet Nam","VN",10.7500,106.6667,"VietNamHost","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.814,106.643,4.70557,6,6,"MOBIFONE Corporation","1","MOBIFONE","VN","452","1","iPhone 6S","11.3.1",2,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","","","10.81420","106.64380",2
3319396748,164025487,"2019-07-01 00:04:40","188.247.xxx.xxx",37711,26512,19,"Amman","Jordan","JO",31.9500,35.9333,"ZAIN JO","Jordan","JO","Amman","AM","Amman",31.955,35.866,3.96862,12,12,"Zain Jordan","1","Zain JO","JO","416","1","iPhone XS","12.3.1",1,"Amman, Jordan","Amman","locality","Jordan","JO","Amman","","","","","31.95575","35.86602",1
3319396752,95872217,"2019-07-01 00:04:40","101.12.xxx.xxx",6909,4284,22,"New Taipei","Taiwan","TW",25.0111,121.4458,"Friday Media","Taiwan","TW","Yilan County","ILA","Bailing",24.489,121.534,36.5307,1,0,"Taiwan Mobile","1","台湾大哥大","TW","466","97","iPhone 7","12.3.1",1,"272, Taiwan, 宜蘭縣南澳鄉金洋村","金洋村","administrative_area_level_4","Taiwan","TW","Taiwan Province","Yilan County","Nan'ao Township, 金洋村","272","","24.48686","121.53467",1
3319396764,167776290,"2019-07-01 00:04:42","172.56.xxx.xxx",10,243,274,"Prague","Czech Republic","CZ",50.0833,14.4167,"CMIS.cz","Czech Republic","CZ","Central Bohemian Region","20","Rudna",50.027,14.219,9.55081,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone 7 Plus","12.3.1",1,"Rudná, Czech Republic","Rudná","locality","Czech Republic","CZ","Central Bohemian Region","Prague-West District","","252 19","","50.02752","14.22068",1
3319396766,170654417,"2019-07-01 00:04:42","31.161.xxx.xxx",103824,26520,44,"Rijswijk","Netherlands","NL",52.0377,4.3220,"Inventive ERP Software b.v.","Netherlands","NL","North Brabant","NB","Raamsdonksveer",51.698,4.880,33.4439,12,12,"KPN Mobile","1","KPN NL","NL","204","8","iPhone 7","12.3.1",1,"4941 Raamsdonksveer, Netherlands","Raamsdonksveer","locality","Netherlands","NL","North Brabant","Geertruidenberg","","4941","","51.69862","4.88020",1
3319396769,169747445,"2019-07-01 00:04:42","49.180.xxx.xxx",5666,8858,42,"Sydney","Australia","AU",-33.8600,151.2111,"Over the Wire","Australia","AU","New South Wales","NSW","Carwoola",-35.393,149.308,151.6,12,12,"Optus","1","Telstra","AU","505","1","iPhone X","12.3.1",1,"Carwoola NSW 2620, Australia","Carwoola","locality","Australia","AU","New South Wales","","","2620","","-35.39370","149.30826",1
3319396771,107878656,"2019-07-01 00:04:42","174.222.xxx.xxx",67577,7880,51,"Stockton, CA","United States","US",37.9577,-121.2908,"Sprint","United States","US","California","CA","Sacramento",38.548,-121.459,41.8493,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone 7","12.3.1",2,"Sacramento, CA, USA","Sacramento","locality","United States","US","California","Sacramento County","","95817","","38.54800","-121.45970",2
3319396773,168417697,"2019-07-01 00:04:42","46.123.xxx.xxx",39038,6029,25,"Ljubljana","Slovenia","SI",46.0500,14.5000,"Telekom Slovenije, d.d.","Slovenia","SI","Municipality of Cerklje na Gorenjskem","012","Spodnji Brnik",46.230,14.455,12.6664,12,12,"A1 Slovenija","1","A1 SI","SI","293","40","iPhone XS","12.3.1",1,"Zgornji Brnik, Slovenia","Zgornji Brnik","locality","Slovenia","SI","Kranj","Municipality of Cerklje na Gorenjskem","","4210","","46.23051","14.45556",1
3319396775,151312451,"2019-07-01 00:04:42","80.215.xxx.xxx",39566,1546,59,"Paris","France","FR",48.8742,2.3470,"Netsplit","France","FR","Île-de-France","IDF","Paris",48.854,2.352,1.40054,12,12,"Bouygues Mobile","1","Bouygues Telecom","FR","208","20","iPhone X","12.3.1",2,"Paris, France","Paris","locality","France","FR","Île-de-France","Paris","","75004","","48.85430","2.35270",2
3319396776,158779597,"2019-07-01 00:04:42","195.91.xxx.xxx",37902,19800,16,"Bratislava","Slovakia","SK",48.1485,17.1067,"SWAN, a.s.","Slovakia","SK","Bratislava Region","BL","Senec",48.220,17.414,15.0501,12,12,"Slovak Telecom","1","Telekom SK","SK","231","2","iPhone XR","13.0",1,"Senec, Slovakia","Senec","locality","Slovakia","SK","Bratislava Region","Senec District","","903 01","","48.22064","17.41458",1
3319396785,127077158,"2019-07-01 00:04:43","223.225.xxx.xxx",7938,264,34,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","India","IN","Delhi","DL","New Delhi",28.601,77.198,1.98038,12,12,"BHARTI Airtel","1","AirTel","IN","404","10","iPhone 7 Plus","12.3.1",2,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110011","","28.60140","77.19890",2
3319396793,170594870,"2019-07-01 00:04:44","95.185.xxx.xxx",53866,32807,27,"Baha","Saudi Arabia","SA",20.0217,41.4713,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.483,39.187,179.01,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 7","12.1.4",1,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","22236","","21.48372","39.18463",1
3319396799,82655534,"2019-07-01 00:04:44","120.17.xxx.xxx",54128,41775,19,"Sydney","Australia","AU",-33.8600,151.2111,"Vodafone Hutchison Australia (NN)","Australia","AU","New South Wales","NSW","Sydney",-33.871,151.203,0.88817,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone 6S Plus","12.1.2",1,"Sydney NSW 2000, Australia","City of Sydney","locality","Australia","AU","New South Wales","Sydney","","2000","","-33.87106","151.20324",1
3319396810,169134884,"2019-07-01 00:04:46","223.137.xxx.xxx",59202,3843,38,"Hsinying","Taiwan","TW",23.3120,120.3040,"TFN Media","Taiwan","TW","Kaohsiung City","KHH","Nanzih District",22.727,120.320,40.4303,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone XR","12.4",1,"Kaohsiung City, Taiwan","Kaohsiung City","administrative_area_level_1","Taiwan","TW","Kaohsiung City","","","811","","22.72769","120.32030",1
3319396811,115868702,"2019-07-01 00:04:46","182.232.xxx.xxx",25793,4319,66,"Khon Kaen","Thailand","TH",16.4322,102.8236,"DTAC","Thailand","TH","Surin","32","Sangkha",14.531,103.933,150.883,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone 6S Plus","12.3.1",1,"Buachet, Buachet District, Surin, Thailand","Buachet","locality","Thailand","TH","Surin","Buachet District","","32230","","14.53133","103.93438",1
3319396812,130361107,"2019-07-01 00:04:46","1.129.xxx.xxx",15422,26129,28,"Sydney","Australia","AU",-33.8600,151.2111,"Australian Private Networks","Australia","AU","New South Wales","NSW","Mount Druitt",-33.765,150.808,24.0321,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone 8","12.3.1",1,"Mount Druitt NSW 2770, Australia","Mount Druitt","locality","Australia","AU","New South Wales","Blacktown City Council","","2770","","-33.76485","150.80751",1
3319396816,162605214,"2019-07-01 00:04:47","5.169.xxx.xxx",8709,5601,33,"Catanzaro","Italy","IT",38.9098,16.5877,"Telecom Italia S.p.A.","Italy","IT","Calabria","78","Rocca di Neto",39.185,17.065,31.9845,12,12,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 6S","12.3.1",1,"Rocca di Neto, Province of Crotone, Italy","Rocca di Neto","administrative_area_level_3","Italy","IT","Calabria","Province of Crotone","Rocca di Neto","88821","","39.18584","17.06575",1
3319396819,170543925,"2019-07-01 00:04:47","49.218.xxx.xxx",58860,32235,22,"Taichung","Taiwan","TW",24.1500,120.6667,"Tunghai University","Taiwan","TW","Taichung City","TXG","Beitun",24.172,120.685,1.98081,12,12,"TWN Broadband","1","台湾大哥大","TW","466","97","iPhone X","12.3.1",1,"Taichung, North District, Taichung City, Taiwan","Taichung","locality","Taiwan","TW","Taichung City","Wuqi District","草湳里","406","","24.17291","120.68553",1
3319396820,92099534,"2019-07-01 00:04:47","77.136.xxx.xxx",20842,15979,45,"Paris","France","FR",48.8742,2.3470,"ORANGE FRANCE","France","FR","Unknown","??","Unknown",48.858,2.338,1.16931,12,12,"SFR","1","SFR","FR","208","10","iPhone5S","12.3.1",2,"France","France","country","France","FR","","","","","","48.85820","2.33870",2
3319396825,106148264,"2019-07-01 00:04:48","110.54.xxx.xxx",3000,1086,386,"Makati","Philippines","PH",14.5500,121.0300,"Eastern Communications","Philippines","PH","Metro Manila","00","Caloocan City",14.649,120.982,7.55979,6,6,"Globe Telecom","1","Globe","PH","515","2","iPad Air 2","12.3.1",2,"Caloocan, Metro Manila, Philippines","Caloocan","locality","Philippines","PH","Central Luzon","Bulacan","","","","14.64920","120.98260",2
3319396840,160723248,"2019-07-01 00:04:49","146.255.xxx.xxx",20514,7375,25,"Tallinn","Estonia","EE",59.4339,24.7549,"Compic OU","Estonia","EE","Pärnu County","67","Pärnu",58.397,24.521,72.1711,12,12,"Elisa Eesti","1","Elisa","EE","248","2","iPhone 6S Plus","12.3.1",1,"Pärnu, Pärnu County, Estonia","Pärnu","locality","Estonia","EE","Pärnu County","Pärnu linn","","80041","","58.39762","24.52531",1
3319396845,144602877,"2019-07-01 00:04:50","115.164.xxx.xxx",34984,20982,45,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Sabah","12","Putatan",5.882,116.059,1012.24,12,12,"DIGI","1","DiGi","MY","502","16","iPad4","10.3.3",1,"89500 Putatan, Sabah, Malaysia","Putatan","locality","Malaysia","MY","Sabah","","","89500","","","",0
3319396846,170654430,"2019-07-01 00:04:50","223.138.xxx.xxx",20414,4522,19,"Miaoli","Taiwan","TW",24.5602,120.8214,"Chief Telecom","Taiwan","TW","Taichung City","TXG","Hengzhenzhuang",24.370,120.593,19.4415,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPad Air 2","13.0",1,"439, Taiwan, 台中市大安區西安里","西安里","administrative_area_level_4","Taiwan","TW","Taichung City","Da'an District","西安里","439","","24.37068","120.59337",1
